Unnamed: 0,EmpID,FirstName,LastName,StartDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1739,2166,Dillon,Sullivan,2019-03-20,Production Technician II,Michelle Kennedy,dillon.sullivan@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,1997-09-09,MA,Operator,Female,7438,Asian,Widowed,Exceeds,3
1741,2168,Rashad,Mayo,2018-08-08,Production Technician II,Denise Roach,rashad.mayo@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,1995-01-16,MA,Technician,Female,26000,Black,Divorced,Exceeds,3
1743,2170,Delilah,Cooke,2023-01-29,Production Technician I,Shawn Prince,delilah.cooke@bilearner.com,PL,Active,Full-Time,Zone C,Part-Time,Production       ,Wireline Construction,1950-06-17,MA,Billing,Female,65842,Black,Widowed,Exceeds,3
1747,2174,Adelaide,Herman,2022-02-08,Production Technician I,Mark Moore,adelaide.herman@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Production       ,General - Eng,1970-12-29,MA,Coordinator,Female,6918,Black,Married,Exceeds,3
1749,2176,Tyree,Weaver,2021-10-07,Production Technician I,Theresa Welch,tyree.weaver@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,1988-12-22,MA,Foreman,Female,4056,Asian,Married,Exceeds,2
1750,2177,Landen,Figueroa,2020-12-23,Production Technician I,Nicholas Robertson,landen.figueroa@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Production       ,Catv,1951-09-02,MA,Supervisor,Male,35807,Asian,Single,PIP,4
1751,2178,Francis,Robbins,2022-11-01,Production Technician I,Amy Hinton,francis.robbins@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Production       ,Fielders,1990-08-30,MA,Engineer,Female,86281,Hispanic,Married,PIP,4
1755,2182,Nathalie,Hays,2021-03-14,Production Technician I,Sharon Thompson,nathalie.hays@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,Production       ,General - Eng,1992-01-20,MA,Engineer,Female,96129,Black,Widowed,Exceeds,4
1756,2183,Bria,Bush,2018-12-13,Production Technician I,Vickie Garrett,bria.bush@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Production       ,Finance & Accounting,1949-09-12,MA,Manager,Female,81415,White,Divorced,Exceeds,5
1760,2187,Amaris,Kirk,2020-02-28,Production Technician II,Erica Wilson,amaris.kirk@bilearner.com,PL,Active,Part-Time,Zone B,Full-Time,Production       ,Engineers,1998-01-26,MA,Program Manager,Female,31571,Hispanic,Married,Exceeds,5
1762,2189,Tyree,Mahoney,2019-01-25,Production Technician II,Daniel Mullins,tyree.mahoney@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Production       ,Shop (Fleet),1944-07-04,MA,Shop,Female,15861,White,Divorced,Needs Improvement,5
1767,2194,Isis,Vega,2019-07-27,Production Technician I,Deanna Diaz,isis.vega@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,1992-02-18,MA,Laborer,Female,57434,Other,Widowed,Needs Improvement,2
1772,2199,Lilly,Haynes,2020-05-31,Production Technician I,Catherine Spencer,lilly.haynes@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Production       ,General - Con,1977-07-10,MA,Manager,Female,15120,White,Divorced,Exceeds,4
1773,2200,Bianca,Cardenas,2022-07-19,Production Technician I,Raven Jackson,bianca.cardenas@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,1954-03-15,MA,Laborer,Female,4751,Asian,Single,Exceeds,4
1774,2201,Cayden,Bartlett,2020-07-01,Production Technician I,Linda Mills,cayden.bartlett@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Production       ,Project Management - Con,1990-06-27,MA,Technician,Male,37225,Other,Married,Exceeds,2
1775,2202,Desiree,Walker,2020-11-18,Production Technician I,Sandra Hawkins,desiree.walker@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Production       ,Project Management - Con,1969-01-01,MA,Project Manager,Female,92017,Asian,Married,Exceeds,4
1779,2206,Audrina,Williams,2022-10-25,Production Technician I,Tracey Scott,audrina.williams@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Production       ,Field Operations,1942-01-09,MA,Tower Hand,Female,40461,Other,Widowed,Needs Improvement,5
1780,2207,Sam,Knight,2021-01-27,Production Technician I,Juan Owens,sam.knight@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,1953-06-06,MA,Welder,Female,97669,Black,Divorced,Needs Improvement,5
1781,2208,Lisa,Galia,2018-09-21,IT Support,Keith Fisher,lisa.galia@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,IT/IS,Fielders,1948-10-20,CT,Technician,Female,6040,Other,Married,Needs Improvement,5
1782,2209,Rick,Clayton,2020-04-14,IT Support,Aaron Ramos,rick.clayton@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,IT/IS,Wireline Construction,2000-08-30,MA,Groundman,Male,2170,Black,Widowed,Needs Improvement,5
1784,2211,Leonara,Lindsay,2020-04-10,IT Support,Matthew Wood,leonara.lindsay@bilearner.com,WBL,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,1971-08-24,CT,Administrator,Female,6070,White,Married,Exceeds,5
1789,2216,Jaylyn,Bruce,2022-11-09,IT Manager - Support,Lynn Fry,jaylyn.bruce@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,IT/IS,General - Con,1972-02-10,MA,Technician,Female,21899,Hispanic,Single,Exceeds,1
1794,2221,Cedric,Sawyer,2019-05-31,IT Support,Megan Walker,cedric.sawyer@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,IT/IS,Field Operations,1993-11-14,MA,Laborer,Female,49637,Hispanic,Single,Exceeds,4
1796,2223,Isla,Hawkins,2020-07-04,IT Manager - Support,Jason Smith,isla.hawkins@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,IT/IS,Executive,1942-02-18,MA,Vp,Female,43748,Asian,Widowed,Exceeds,2
1797,2224,Hadley,Nash,2020-10-13,IT Manager - Infra,Eric Clay,hadley.nash@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,IT/IS,Wireline Construction,1999-01-14,CT,Groundman,Female,8958,Asian,Divorced,Exceeds,4
1798,2225,Milo,Jensen,2023-05-01,IT Manager - DB,Kimberly Rosales,milo.jensen@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,IT/IS,Engineers,1971-12-03,MA,Project Manager,Male,84923,Black,Divorced,Exceeds,2
1800,2227,Raymond,Maldonado,2021-12-27,IT Support,Timothy Young,raymond.maldonado@bilearner.com,EW,Active,Contract,Zone B,Full-Time,IT/IS,Aerial,1995-06-05,MA,Lineman,Female,13915,Black,Widowed,Needs Improvement,5
1802,2229,Antonio,Gray,2022-12-28,IT Support,Mitchell Wilson,antonio.gray@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,IT/IS,Underground,1977-10-01,MA,Laborer,Female,11746,Asian,Divorced,PIP,4
1803,2230,Kane,Mcfarland,2018-11-25,IT Manager - Support,Jose Rivera,kane.mcfarland@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,IT/IS,General - Con,1972-08-20,CT,Supervisor,Female,51949,Hispanic,Married,Fully Meets,2
1804,2231,Kylie,Ellis,2020-12-26,IT Manager - Infra,Joshua Maxwell,kylie.ellis@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,IT/IS,General - Con,1990-04-24,CT,Laborer,Female,54795,Other,Single,Fully Meets,2
1805,2232,Jovan,Giles,2022-12-16,IT Manager - DB,Whitney Small,jovan.giles@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,IT/IS,Field Operations,1942-10-05,MA,Engineer,Male,79191,Hispanic,Single,Fully Meets,5
1806,2233,Sheldon,Castillo,2019-09-27,IT Support,Wendy Khan,sheldon.castillo@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,IT/IS,Splicing,1977-04-22,MA,Lineman,Female,93777,Asian,Single,Fully Meets,1
1808,2235,Kyson,Grimes,2022-02-26,IT Support,Elizabeth Peterson,kyson.grimes@bilearner.com,CCDR,Active,Full-Time,Zone B,Full-Time,IT/IS,Shop (Fleet),1954-08-31,MA,Model Assistant,Female,37994,Other,Single,Fully Meets,1
1813,2240,Pedro,Nelson,2018-12-05,IT Support,Erika Green,pedro.nelson@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,IT/IS,Finance & Accounting,1997-11-28,MA,Accounting,Female,91567,Hispanic,Married,Fully Meets,2
1814,2241,Carlo,Carr,2021-06-24,IT Support,David Velasquez,carlo.carr@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,IT/IS,Technology / It,1981-06-01,MA,Engineer,Female,5139,Hispanic,Married,Fully Meets,2
1817,2244,Monica,Pham,2022-08-04,IT Manager - Support,Jesse Archer,monica.pham@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,1949-12-08,CT,Driller,Female,47299,Other,Married,Fully Meets,4
1824,2251,Carla,Willis,2022-01-12,IT Manager - Support,Bradley Gray,carla.willis@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,IT/IS,Project Management - Con,1978-10-03,MA,Program Manager,Female,81938,Hispanic,Divorced,Fully Meets,2
1825,2252,Ricardo,Fitzgerald,2020-12-08,IT Manager - Infra,Sarah Robinson,ricardo.fitzgerald@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,IT/IS,Field Operations,1973-11-12,MA,Coordinator,Male,73648,White,Widowed,Fully Meets,4
1826,2253,Steven,Jarvis,2020-11-17,IT Support,Mark Parker,steven.jarvis@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,1982-02-05,MA,Technician,Female,73024,Other,Single,Fully Meets,1
1827,2254,Benjamin,Marquez,2021-01-18,IT Support,Mrs. Jessica Whitehead,benjamin.marquez@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,IT/IS,General - Sga,1957-10-27,MA,Administrator,Female,44031,Hispanic,Single,Fully Meets,2
1829,2256,Kaylyn,Pham,2019-12-11,IT Support,Dawn Smith DDS,kaylyn.pham@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,IT/IS,Field Operations,1981-12-29,CT,Driller,Female,67840,Asian,Widowed,Fully Meets,5
1831,2258,Keshawn,Gilmore,2021-04-03,IT Manager - Infra,Jodi Wheeler,keshawn.gilmore@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,IT/IS,Engineers,1999-02-20,MA,Engineer,Male,88137,White,Widowed,Fully Meets,2
1832,2259,Connor,Wang,2022-02-01,IT Support,Robert Morrow,connor.wang@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,IT/IS,General - Eng,1961-03-24,MA,Drafter,Female,76781,Hispanic,Divorced,Fully Meets,1
1834,2261,Samuel,Jennings,2022-06-01,IT Support,Gregory Brown,samuel.jennings@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,IT/IS,Wireline Construction,1958-06-01,CT,Foreman,Female,24054,Black,Divorced,Fully Meets,2
1835,2262,Shane,Harper,2019-03-17,IT Support,Andrea Clark,shane.harper@bilearner.com,TNS,Active,Contract,Zone A,Temporary,IT/IS,Engineers,1950-10-03,CT,Engineer,Female,84506,Other,Divorced,Fully Meets,2
1836,2263,Kali,Yates,2020-01-07,IT Manager - Support,Casey Galvan,kali.yates@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,IT/IS,General - Sga,1965-10-09,MA,Assistant,Male,10273,Hispanic,Single,Fully Meets,2
1838,2265,Halle,Pena,2019-12-30,IT Support,Chelsea Smith,halle.pena@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,IT/IS,Field Operations,1944-12-30,MA,Construction Manager,Female,87370,Hispanic,Single,Fully Meets,1
1840,2267,Antony,Brandt,2023-04-04,IT Support,Jennifer Watts,antony.brandt@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,IT/IS,General - Con,1971-06-18,CT,Technician,Female,43148,Hispanic,Divorced,Fully Meets,4
1844,2271,Raelynn,Compton,2022-07-09,IT Support,Jared Conley,raelynn.compton@bilearner.com,SVG,Active,Full-Time,Zone A,Temporary,IT/IS,Field Operations,1996-07-20,MA,Tower Hand,Female,48655,Hispanic,Single,Fully Meets,2
1847,2274,Carlos,Mccoy,2020-02-18,IT Manager - Support,Carlos Clarke,carlos.mccoy@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,IT/IS,Aerial,2000-01-23,MA,Lineman,Male,52491,Other,Widowed,Fully Meets,4
1848,2275,Michael,Albert,2022-01-25,Production Manager,Daniel Garcia,michael.albert@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Production       ,Yard (Material Handling),1950-12-09,MA,Runner,Male,2169,Asian,Married,Fully Meets,2
1849,2276,Courtney E,Wallace,2023-07-10,Production Manager,Danielle Graham,courtney e.wallace@bilearner.com,TNS,Active,Full-Time,Zone B,Temporary,Production       ,Project Management - Con,1982-11-21,MA,Project Manager,Female,2478,White,Divorced,Fully Meets,1
1850,2277,Amy,Dunn,2022-04-14,Production Manager,Thomas Boyle,amy.dunn@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Production       ,Field Operations,1963-09-29,MA,Technician,Female,1731,Hispanic,Widowed,Fully Meets,5
1851,2278,Kissy,Sullivan,2022-07-10,Production Manager,Mark Moody DVM,kissy.sullivan@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Production       ,Wireless,1963-05-27,MA,Operator,Female,1776,White,Widowed,Fully Meets,4
1852,2279,Walter,Immediato,2022-06-27,Production Manager,Lance Green,walter.immediato@bilearner.com,EW,Active,Contract,Zone C,Full-Time,Production       ,Safety,1977-02-12,MA,Safety,Male,2128,Other,Divorced,Fully Meets,1
1854,2281,Elijiah,Gray,2019-09-10,Production Manager,Shannon Klein,elijiah.gray@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,1998-09-12,MA,Laborer,Male,1752,Hispanic,Single,Fully Meets,4
1855,2282,Charles,Bozzi,2019-04-25,Production Manager,Richard Jackson,charles.bozzi@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Production       ,Fielders,1967-07-28,MA,Engineer,Male,1901,Asian,Single,Fully Meets,4
1857,2284,Jennifer,Zamora,2022-06-14,CIO,Jim Lee,jennifer.zamora@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,IT/IS,Wireline Construction,1960-09-23,MA,Foreman,Female,2067,Other,Widowed,Fully Meets,2
1858,2285,Webster L,Butler,2022-02-15,Production Manager,Thomas Green,webster l.butler@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Production       ,Project Management - Con,1971-05-28,MA,Coordinator,Male,2169,Other,Single,Fully Meets,5
1862,2289,Brandon R,LeBlanc,2019-08-31,Shared Services Manager,James Reynolds,brandon r.leblanc@bilearner.com,BPC,Active,Full-Time,Zone A,Part-Time,Admin Offices,Field Operations,1962-03-05,MA,Laborer,Male,1460,White,Single,Fully Meets,4
1864,2291,Elisa,Bramante,2020-07-07,Director of Operations,Mr. Nicholas Greene,elisa.bramante@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Production       ,General - Con,1985-02-17,MA,Technician,Female,2030,Black,Married,Fully Meets,4
1865,2292,Jonathan,Hogland,2020-01-11,Production Manager,Ann Watson,jonathan.hogland@bilearner.com,TNS,Active,Contract,Zone C,Temporary,Production       ,Aerial,1963-04-07,MA,Foreman,Male,1890,White,Widowed,Fully Meets,2
1867,2294,Ariana,Strickland,2020-10-10,Production Manager,Amanda Harris,ariana.strickland@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,1975-12-03,MA,Engineer,Male,6930,Black,Single,Fully Meets,4
1869,2296,Ronnie,Middleton,2021-08-25,Production Manager,Caroline Reynolds,ronnie.middleton@bilearner.com,TNS,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,1973-04-18,MA,Driller,Female,85028,Hispanic,Divorced,Fully Meets,1
1871,2298,Terry,Gay,2023-08-05,Production Manager,Kelsey Morales,terry.gay@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,1958-04-27,MA,Laborer,Female,9493,Other,Married,Fully Meets,4
1873,2300,Wesley,Nguyen,2020-09-26,Production Manager,Donna Pope,wesley.nguyen@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Production       ,Underground,1947-09-04,MA,Laborer,Female,37470,Black,Single,Fully Meets,5
1877,2304,Marlon,Stanton,2021-04-11,President & CEO,Michael Richardson,marlon.stanton@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,1957-04-21,MA,Manager,Female,66973,White,Divorced,Fully Meets,2
1880,2307,Case,Hahn,2020-05-08,Network Engineer,James Hernandez,case.hahn@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Executive Office,Project Management - Con,1988-05-05,MA,Project Manager,Male,1057,Asian,Single,Fully Meets,2
1882,2309,Alexa,Mercer,2019-06-05,Data Analyst,Kelly Mathis,alexa.mercer@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Production       ,General - Con,1991-04-07,MA,Technician,Male,39014,Hispanic,Widowed,Fully Meets,2
1883,2310,Jade,Sloan,2022-04-21,Data Analyst ,Kimberly Garcia,jade.sloan@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Production       ,Fielders,1983-11-21,MA,Engineer,Male,10223,Hispanic,Single,Fully Meets,5
1885,2312,Maximilian,Carney,2019-11-26,Data Analyst,Samantha Barnett,maximilian.carney@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,IT/IS,Field Operations,1951-12-11,MA,Laborer,Male,96303,Asian,Widowed,Fully Meets,4
1886,2313,Ayanna,Bowman,2021-09-13,Data Analyst,Sara Clayton,ayanna.bowman@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,IT/IS,Shop (Fleet),2000-10-30,MA,Shop,Male,40706,Asian,Divorced,Fully Meets,2
1887,2314,Lia,Blair,2019-08-19,Data Analyst,Vanessa Bell,lia.blair@bilearner.com,PL,Active,Part-Time,Zone C,Part-Time,IT/IS,Field Operations,1961-10-18,MA,Technician,Female,48955,Asian,Married,Fully Meets,1
1889,2316,Antwan,Gay,2021-07-21,Production Manager,Michelle Walker,antwan.gay@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,1973-09-29,MA,Technician,Male,14556,Asian,Divorced,Fully Meets,2
1890,2317,Jaydan,Hoffman,2020-11-13,Production Manager,Debbie Smith,jaydan.hoffman@bilearner.com,EW,Active,Full-Time,Zone A,Temporary,Production       ,Yard (Material Handling),1944-06-16,MA,Manager,Female,76366,Black,Single,Fully Meets,1
1891,2318,Faith,Golden,2022-02-20,Production Manager,Samuel Brown,faith.golden@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,1957-03-25,MA,Laborer,Female,57512,White,Widowed,Fully Meets,2
1895,2322,Ariel,Cervantes,2022-09-01,Production Manager,Angela Sims,ariel.cervantes@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,1963-04-27,MA,Driller,Female,73596,Asian,Divorced,Fully Meets,5
1898,2325,Keenan,Jensen,2020-12-29,Production Manager,Megan Rich,keenan.jensen@bilearner.com,CCDR,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,1999-10-20,MA,Laborer,Female,60295,Asian,Divorced,Fully Meets,1
1899,2326,Malakai,Whitehead,2022-08-08,President & CEO,James Dorsey,malakai.whitehead@bilearner.com,SVG,Active,Contract,Zone A,Temporary,Production       ,Project Management - Con,1947-11-19,MA,Safety,Female,25257,Black,Single,Fully Meets,2
1900,2327,Parker,Cunningham,2020-07-30,Network Engineer,Erik Gray MD,parker.cunningham@bilearner.com,EW,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,1971-11-27,MA,Laborer,Male,43033,Black,Married,Fully Meets,4
1901,2328,Kadyn,Herring,2019-03-18,Network Engineer,Steven Ayala,kadyn.herring@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,1980-05-26,MA,Splicer,Male,48068,Asian,Divorced,Fully Meets,4
1903,2330,John,Forbes,2021-10-16,Data Analyst,Crystal Mahoney,john.forbes@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Production       ,Executive,1957-12-13,MA,Vp,Male,57688,Other,Married,Fully Meets,2
1906,2333,Natalee,Lane,2019-04-03,Data Analyst,Melissa Hodges,natalee.lane@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,IT/IS,Yard (Material Handling),1951-07-19,MA,Associate,Female,17611,Asian,Divorced,Fully Meets,1
